,network_age,Customer tenure in month,Total Spend in Months 1 and 2 of 2017,Total SMS Spend,Total Data Spend,Total Data Consumption,Total Unique Calls,Total Onnet spend ,Total Offnet spend,Total Call centre complaint calls,Network type subscription in Month 1,Network type subscription in Month 2,Most Loved Competitor network in in Month 1,Most Loved Competitor network in in Month 2,Churn
622,1474.0,49.13,881.5239999999999,0.0,51.25,2044129.945,11.0,3648.0,2464.0,3.0,1.0,1.0,1.0,3.0,0.0
623,2096.0,69.87,883.17,0.0,0.0,1450858.823,391.0,0.0,179.0,2.0,1.0,1.0,6.0,3.0,0.0
624,3085.0,102.83,884.97,0.01,0.0,2103930.688,439.0,0.0,358.0,1.0,1.0,1.0,2.0,3.0,0.0
625,3046.0,101.53,887.91,14.34,0.0,76915.0547,398.0,0.0,5556.0,1.0,1.0,1.0,6.0,3.0,0.0
626,1607.0,53.57,890.34,4.78,0.62,2952394.18,417.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,0.0
627,3181.0,106.03,891.69,1.75,5.0,946378.5332,293.0,0.0,954.0,1.0,1.0,1.0,3.0,3.0,0.0
628,377.0,12.57,897.34,0.0,0.0,1376099.551,694.0,0.0,179.0,1.0,1.0,1.0,3.0,3.0,0.0
629,3809.0,126.97,900.03,5.98,57.5,435275.586,93.0,7155.0,7580.0,1.0,1.0,1.0,4.0,3.0,0.0
630,3211.0,107.03,905.43,9.49,161.25,4323788.261,11.0,1908.0,1039.0,1.0,1.0,1.0,0.0,3.0,0.0
631,143.0,4.77,907.16,1.75,13.75,146024.5683,60.0,240.0,716.0,2.0,1.0,2.0,6.0,3.0,0.0
632,4232.0,141.07,910.46,14.64,45.0,2857898.337,257.0,1080.0,9108.0,1.0,1.0,1.0,1.0,3.0,0.0
633,258.0,8.6,911.13,119.0,0.0,6.1348,247.0,25356.0,29860.0,1.0,1.0,1.0,1.0,3.0,0.0
634,2260.0,75.33,914.28,5.25,1.25,874135.6006,512.0,0.0,3238.0,1.0,1.0,1.0,6.0,3.0,0.0
635,152.0,5.07,915.73,0.0,1.25,284724.6142,172.0,2400.0,240.0,1.0,1.0,1.0,3.0,3.0,0.0
636,3706.0,123.53,916.87,0.04,2.5,1014261.738,319.0,0.0,1289.0,1.0,1.0,1.0,5.0,3.0,0.0
637,1417.0,47.23,918.07,7.0,23.75,482592.2714,78.0,34344.0,4856.0,1.0,1.0,1.0,4.0,3.0,0.0
638,1822.0,60.73,920.16,0.0,0.0,53584.456,278.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0
639,4238.0,141.27,920.19,18.23,6.25,647703.8994,1206.0,0.0,2031.0,2.0,1.0,1.0,3.0,3.0,0.0
640,2848.0,94.93,920.21,7.17,0.0,2835940.224,531.0,0.0,179.0,1.0,1.0,1.0,3.0,3.0,0.0
641,1971.0,65.7,922.6,2.39,0.0,76402.3769,346.0,0.0,4481.0,1.0,1.0,1.0,5.0,3.0,0.0
642,132.0,4.4,924.46,23.66,0.0,805565.3593,135.0,0.0,1163.0,1.0,1.0,1.0,2.0,3.0,0.0
643,4862.0,162.07,925.89,0.0,6.25,3878935.695,674.0,0.0,240.0,1.0,1.0,1.0,2.0,3.0,0.0
644,4252.0,141.73,929.82,0.0,0.0,152106.7744,779.0,0.0,4246.0,2.0,1.0,1.0,6.0,3.0,0.0
645,1053.0,35.1,943.31,6.72,20.0,229811.9453,151.0,3819.0,2390.0,2.0,1.0,1.0,4.0,3.0,0.0
646,2492.0,83.07,944.46,0.02,10.0,1218412.512,353.0,0.0,3035.0,4.0,1.0,1.0,2.0,3.0,0.0
647,4252.0,141.73,945.22,3.5,0.0,1358.5557,416.0,0.0,537.0,1.0,1.0,1.0,2.0,3.0,0.0
648,4630.0,154.33,947.312,78.74,61.25,876375.288,41.0,14310.0,4019.0,2.0,1.0,1.0,6.0,3.0,0.0
649,297.0,9.9,949.0,0.87,20.0,207150.8173,763.0,1836.0,179.0,1.0,1.0,1.0,3.0,3.0,0.0
650,1944.0,64.8,955.664,17.04,0.0,5846.5674,547.0,956.0,2867.0,5.0,1.0,1.0,5.0,3.0,0.0
651,1727.0,57.57,956.2,40.66,2.5,645881.9541,961.0,0.0,179.0,1.0,1.0,2.0,2.0,3.0,0.0
652,138.0,4.6,958.61,0.0,2.5,933169.1904,225.0,0.0,895.0,2.0,1.0,1.0,1.0,3.0,0.0
653,4792.0,159.73,963.33,1.75,5.0,1268950.8909999998,571.0,888.0,4632.0,1.0,1.0,1.0,6.0,3.0,0.0
654,741.0,24.7,969.7084,100.62,0.0,38622.8975,152.0,12652.0,1857.0,1.0,1.0,1.0,3.0,3.0,0.0
655,1520.0,50.67,972.38,10.5,25.0,1648876.4630000002,267.0,0.0,2883.0,14.0,1.0,1.0,5.0,3.0,0.0
656,1507.0,50.23,972.8380000000001,0.0,82.5,2162778.789,456.0,0.0,537.0,1.0,1.0,1.0,3.0,3.0,0.0
657,4205.0,140.17,973.12,0.0,3.75,215656.4394,370.0,239.0,179.0,3.0,1.0,1.0,5.0,3.0,0.0
658,143.0,4.77,973.9664,21.86,22.5,920871.0674,421.0,4032.0,15476.0,1.0,1.0,1.0,1.0,3.0,0.0
659,666.0,22.2,980.5332,47.72,251.25,1674835.019,99.0,2763.0,5016.0,2.0,1.0,1.0,4.0,3.0,0.0
660,168.0,5.6,988.1080000000001,23.97,8.75,2067125.635,690.0,1190.0,715.0,1.0,1.0,1.0,3.0,3.0,0.0
661,225.0,7.5,996.69,12.04,1.25,79458.5771,240.0,0.0,6886.0,2.0,1.0,1.0,6.0,3.0,0.0
662,3794.0,126.47,997.69,0.0,2.5,5627720.022999999,598.0,0.0,716.0,4.0,1.0,1.0,3.0,3.0,0.0
663,787.0,26.23,998.04,15.6,1.25,1732440.812,195.0,2155.0,846.0,1.0,1.0,1.0,6.0,3.0,0.0
664,2747.0,91.57,1001.0319999999999,1.75,53.75,14016501.09,54.0,3513.0,12321.0,1.0,1.0,1.0,1.0,3.0,0.0
665,3419.0,113.97,1005.11,0.0,0.62,4884453.493,170.0,358.0,0.0,2.0,1.0,1.0,6.0,3.0,0.0
666,5374.0,179.13,1008.58,0.0,0.0,525649.7168,682.0,0.0,4425.0,3.0,1.0,1.0,1.0,3.0,0.0
667,1526.0,50.87,1015.8,62.56,61.25,6402748.932,175.0,1548.0,7020.0,2.0,1.0,1.0,0.0,3.0,0.0
668,1867.0,62.23,1015.86,135.94,92.5,3707693.869,74.0,2524.0,8831.0,1.0,1.0,1.0,4.0,3.0,0.0
669,451.0,15.03,1022.4,11.23,30.0,2651372.8430000003,500.0,0.0,537.0,2.0,1.0,1.0,6.0,3.0,0.0
670,974.0,32.47,1024.14,48.13,52.5,415468.2871,104.0,14845.0,11328.0,2.0,1.0,1.0,3.0,3.0,0.0
671,1558.0,51.93,1035.7704,8.75,10.0,1454622.967,716.0,2689.0,3153.0,10.0,1.0,1.0,3.0,3.0,0.0
672,3460.0,115.33,1045.1480000000001,13.12,31.25,82667.3496,339.0,3251.0,4553.0,2.0,1.0,1.0,3.0,3.0,0.0
673,1974.0,65.8,1047.55,7.87,250.0,4177100.395,16.0,275.0,4408.0,2.0,1.0,1.0,3.0,3.0,0.0
674,3801.0,126.7,1053.01,9.48,32.5,225494.2549,1238.0,5713.0,4813.0,1.0,1.0,1.0,1.0,3.0,0.0
675,714.0,23.8,1053.9892,56.34,13.75,1874057.9019999998,239.0,14796.0,36045.0,1.0,1.0,1.0,5.0,3.0,0.0
676,425.0,14.17,1056.634,7.87,21.25,299235.7441,868.0,0.0,716.0,3.0,1.0,1.0,2.0,3.0,0.0
677,925.0,30.83,1057.1,26.43,2.5,996269.3740000001,253.0,1238.0,11025.0,4.0,1.0,1.0,3.0,3.0,0.0
678,4155.0,138.5,1059.454,0.03,1.25,793819.2588,444.0,10516.0,1611.0,1.0,1.0,1.0,3.0,3.0,0.0
679,447.0,14.9,1062.624,0.6,51.25,7412235.206,420.0,0.0,358.0,3.0,1.0,1.0,3.0,3.0,0.0
680,1374.0,45.8,1066.8419999999999,0.0,191.25,11526301.73,31.0,120.0,6656.0,8.0,1.0,1.0,1.0,3.0,0.0
681,135.0,4.5,1073.288,0.01,158.75,41440817.15,114.0,1248.0,3086.0,1.0,1.0,1.0,3.0,3.0,0.0
682,1447.0,48.23,1078.33,8.75,10.0,1865896.535,748.0,323.0,6816.0,2.0,1.0,1.0,6.0,3.0,0.0
683,3096.0,103.2,1079.8984,2.39,8.75,17374263.26,223.0,477.0,550.0,3.0,1.0,1.0,1.0,3.0,0.0
684,3805.0,126.83,1080.42,0.01,0.0,217563.1035,469.0,0.0,2261.0,6.0,1.0,1.0,6.0,3.0,0.0
685,2437.0,81.23,1082.31,27.43,22.5,573237.4248,108.0,29173.0,31141.0,1.0,1.0,1.0,3.0,3.0,0.0
686,215.0,7.17,1082.55,5.98,5.0,3181991.8589999997,813.0,0.0,1432.0,1.0,1.0,1.0,4.0,3.0,0.0
687,2147.0,71.57,1105.43,0.02,0.0,265478.4893,332.0,10044.0,740.0,1.0,1.0,1.0,1.0,3.0,0.0
688,1653.0,55.1,1105.912,13.72,60.0,2959285.291,527.0,0.0,895.0,1.0,1.0,1.0,3.0,3.0,0.0
689,1618.0,53.93,1111.08,14.0,0.0,1403.2412,290.0,0.0,858.0,1.0,1.0,1.0,1.0,3.0,0.0
690,2163.0,72.1,1120.1504,41.17,23.87,83108.7657,279.0,7465.0,37503.0,2.0,1.0,1.0,4.0,3.0,0.0
691,2237.0,74.57,1128.11,82.25,35.0,1235577.751,401.0,14616.0,24950.0,1.0,1.0,1.0,4.0,3.0,0.0
692,1438.0,47.93,1134.546,27.72,274.97,5869747.645,51.0,6250.0,6512.0,1.0,1.0,1.0,2.0,3.0,0.0
693,3265.0,108.83,1139.63,0.0,11.25,3379496.46,158.0,0.0,2148.0,1.0,1.0,0.0,4.0,3.0,0.0
694,4874.0,162.47,1144.8,17.94,6.25,288638.6953,460.0,0.0,8431.0,1.0,1.0,1.0,3.0,3.0,0.0
695,3114.0,103.8,1145.61,1.75,22.5,1164443.2959999999,600.0,228.0,21952.0,3.0,1.0,1.0,6.0,3.0,0.0
696,1494.0,49.8,1150.9268,15.75,31.25,990555.9746,571.0,7360.0,26823.0,1.0,1.0,1.0,4.0,3.0,0.0
697,158.0,5.27,1164.3672,27.12,82.5,14264167.72,139.0,1416.0,20517.0,3.0,1.0,1.0,4.0,3.0,0.0
698,997.0,33.23,1165.5928,2.16,65.41,6096582.927,395.0,6225.0,4545.0,3.0,1.0,1.0,6.0,3.0,0.0
699,443.0,14.77,1166.4,0.0,28.75,32954801.18,209.0,2400.0,1306.0,9.0,1.0,1.0,0.0,3.0,0.0
700,1335.0,44.5,1172.156,0.6,1.24,1446.125,207.0,18100.0,11915.0,1.0,1.0,1.0,5.0,3.0,0.0
701,2345.0,78.17,1173.1604,1.21,155.0,3004549.8210000005,196.0,0.0,1969.0,2.0,1.0,1.0,1.0,3.0,0.0
702,2796.0,93.2,1179.39,2.35,72.5,19744956.26,191.0,8928.0,36879.0,2.0,1.0,1.0,6.0,3.0,0.0
703,2040.0,68.0,1180.4804,0.02,52.5,7587747.121,700.0,3585.0,9978.0,2.0,1.0,1.0,3.0,3.0,0.0
704,1354.0,45.13,1185.0548,2.27,30.0,1902.3672,675.0,12999.0,7709.0,2.0,1.0,1.0,4.0,3.0,0.0
705,1193.0,39.77,1185.25,44.05,71.25,225029.1621,64.0,5298.0,16971.0,1.0,1.0,1.0,1.0,3.0,0.0
706,2116.0,70.53,1187.7396,18.37,20.0,25908963.2,102.0,4112.0,22947.0,2.0,1.0,1.0,5.0,3.0,0.0
707,731.0,24.37,1188.7972,0.0,175.0,11099077.72,23.0,216.0,2617.0,6.0,1.0,1.0,4.0,3.0,0.0
708,151.0,5.03,1191.54,23.48,0.0,48385.6914,662.0,24468.0,4176.0,2.0,1.0,1.0,6.0,3.0,0.0
709,147.0,4.9,1200.572,0.0,227.5,4512623.857,42.0,636.0,1056.0,1.0,1.0,1.0,4.0,3.0,0.0
710,2300.0,76.67,1203.162,22.74,20.0,3194449.683,725.0,13503.0,5604.0,3.0,1.0,1.0,2.0,3.0,0.0
711,756.0,25.2,1203.42,20.04,88.66,1218569.857,112.0,21177.0,167.0,7.0,1.0,1.0,5.0,3.0,0.0
712,130.0,4.33,1204.37,38.67,7.5,4052732.772,163.0,71208.0,4545.0,2.0,1.0,1.0,4.0,3.0,0.0
713,3819.0,127.3,1205.5304,78.64,78.75,2128472.938,94.0,15524.0,8149.0,3.0,1.0,1.0,2.0,3.0,0.0
714,743.0,24.77,1216.594,9.39,75.0,159984.2959,337.0,10035.0,8528.0,3.0,1.0,1.0,0.0,3.0,0.0
715,761.0,25.37,1216.7528,25.92,76.57,67951093.38,332.0,5271.0,3924.0,3.0,1.0,1.0,1.0,3.0,0.0
716,3840.0,128.0,1220.48,0.0,0.0,30812.7959,1256.0,239.0,14280.0,1.0,1.0,1.0,4.0,3.0,0.0
717,3155.0,105.17,1223.2404,0.0,1.25,1091551.36,397.0,8928.0,10612.0,1.0,1.0,1.0,4.0,3.0,0.0
718,145.0,4.83,1229.7016,71.49,220.0,1904637.535,122.0,10428.0,6843.0,1.0,1.0,1.0,2.0,3.0,0.0
719,4192.0,139.73,1232.23,32.26,0.0,67341.58099999999,585.0,0.0,12068.0,5.0,1.0,1.0,4.0,3.0,0.0
720,1794.0,59.8,1248.5104,57.73,158.75,5109445.313999999,308.0,16540.0,20590.0,2.0,1.0,1.0,2.0,3.0,0.0
721,464.0,15.47,1248.5104,14.0,40.0,1091314.8390000002,489.0,3478.0,44349.0,1.0,1.0,2.0,1.0,3.0,0.0
722,3700.0,123.33,1248.978,12.89,15.0,1046183.858,486.0,0.0,537.0,2.0,1.0,1.0,1.0,3.0,0.0
723,708.0,23.6,1266.4404,5.98,93.75,1871998.521,170.0,14752.0,19432.0,2.0,1.0,1.0,5.0,3.0,0.0
724,138.0,4.6,1266.75,1.75,68.75,9974712.357,193.0,26400.0,6066.0,2.0,1.0,1.0,0.0,3.0,0.0
725,308.0,10.27,1267.46,0.0,193.75,2559615.11,656.0,0.0,537.0,1.0,1.0,1.0,5.0,3.0,0.0
726,830.0,27.67,1269.8304,0.0,63.75,53822264.18,49.0,492.0,1432.0,1.0,1.0,1.0,4.0,3.0,0.0
727,259.0,8.63,1270.252,4.1,173.75,1653474.82,163.0,1746.0,3873.0,2.0,1.0,2.0,2.0,3.0,0.0
728,793.0,26.43,3563.29,27.87,68.75,7069080.732999999,1252.0,20812.0,149661.0,3.0,1.0,1.0,6.0,3.0,0.0
729,2798.0,93.27,3584.15,56.45,1448.75,2173399.1890000002,432.0,8557.0,58734.0,2.0,1.0,1.0,2.0,3.0,0.0
730,958.0,31.93,3607.842,6.58,211.25,779097.3349,1575.0,17628.0,124294.0,4.0,1.0,1.0,0.0,3.0,0.0
731,423.0,14.1,3608.22,224.04,50.0,4119552.577,61.0,17103.0,13308.0,1.0,1.0,1.0,0.0,3.0,0.0
732,2304.0,76.8,3611.16,48.77,26.25,10300976.04,1152.0,1470.0,76683.0,6.0,1.0,1.0,6.0,3.0,0.0
733,137.0,4.57,3681.44,10.58,6.25,593297.6113,1809.0,112074.0,40451.0,1.0,1.0,0.0,3.0,3.0,0.0
734,1056.0,35.2,3746.8179999999998,0.0,42.5,14007530.84,1320.0,4302.0,179.0,1.0,1.0,1.0,2.0,3.0,0.0
735,2866.0,95.53,3778.3,0.01,0.0,75585.1163,1605.0,0.0,26455.0,1.0,1.0,1.0,3.0,3.0,0.0
736,2861.0,95.37,3888.1652,77.86,1181.25,2859107.857,627.0,18306.0,68477.0,2.0,1.0,1.0,5.0,3.0,0.0
737,2780.0,92.67,3908.46,13.7,353.75,1504235.35,1805.0,15888.0,165663.0,1.0,1.0,1.0,5.0,3.0,0.0
738,3920.0,130.67,3911.3,53.73,0.0,29129.9268,1807.0,21518.0,146156.0,2.0,1.0,1.0,5.0,3.0,0.0
739,2471.0,82.37,4002.0708,1.75,292.5,6415749.893999999,1149.0,2484.0,94183.0,3.0,1.0,1.0,4.0,3.0,0.0
740,1835.0,61.17,4246.56,122.8,0.0,889.8760000000001,1580.0,52860.0,98601.0,1.0,1.0,1.0,5.0,3.0,0.0
741,3784.0,126.13,4383.3,0.0,53.75,3442257.5919999997,1020.0,0.0,24821.0,2.0,1.0,1.0,1.0,3.0,0.0
742,150.0,5.0,4447.86,161.38,358.75,8276490.735,410.0,4344.0,24045.0,2.0,1.0,1.0,4.0,3.0,0.0
743,206.0,6.87,4483.89,254.68,798.75,2807094.6010000003,569.0,146344.0,103398.0,2.0,1.0,2.0,3.0,3.0,0.0
744,2713.0,90.43,5979.411999999999,48.38,505.0,83449734.18,1127.0,0.0,58255.0,2.0,1.0,1.0,4.0,3.0,0.0
745,3891.0,129.7,5993.0,87.94,546.25,1954697.793,218.0,46380.0,6131.0,2.0,1.0,1.0,0.0,3.0,0.0
746,793.0,26.43,6688.48,11.96,2327.5,7201706.051,575.0,0.0,192.0,1.0,1.0,1.0,6.0,3.0,0.0
747,1659.0,55.3,6769.2224,354.09,6.25,3812354.1689999998,123.0,22247.0,77468.0,1.0,1.0,1.0,2.0,3.0,0.0
748,782.0,26.07,7062.874,3.59,302.5,6636522.203,2016.0,0.0,362966.0,2.0,1.0,1.0,4.0,3.0,0.0
749,2743.0,91.43,10165.442,573.37,1757.5,7020364.355,2184.0,56040.0,198653.0,1.0,1.0,1.0,3.0,3.0,0.0
750,1018.0,33.93,17.052,0.0,10.0,23411631.68,1.0,318.0,0.0,4.0,1.0,1.0,4.0,3.0,1.0
751,2299.0,76.63,29.761999999999997,14.34,0.0,108.9141,3.0,24.0,179.0,1.0,1.0,1.0,4.0,3.0,1.0
752,619.0,20.63,41.7,24.52,0.93,248.5791,1.0,477.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0
753,1971.0,65.7,47.1204,28.36,5.0,231.5186,4.0,24.0,228.0,1.0,1.0,1.0,4.0,3.0,1.0
754,558.0,18.6,59.4388,18.54,21.25,1131.0879,6.0,24.0,864.0,1.0,1.0,1.0,6.0,3.0,1.0
755,554.0,18.47,60.71,28.98,8.75,3391.0479,2.0,954.0,0.0,1.0,1.0,1.0,4.0,3.0,1.0
756,2338.0,77.93,66.2784,23.9,22.5,487.3584,3.0,24.0,179.0,2.0,1.0,1.0,4.0,3.0,1.0
757,405.0,13.5,70.748,17.84,0.0,17.1338,27.0,558.0,1361.0,1.0,1.0,0.0,4.0,3.0,1.0
758,1099.0,36.63,74.486,10.67,5.0,1102293.895,50.0,516.0,1104.0,1.0,1.0,1.0,4.0,3.0,1.0
759,1654.0,55.13,76.41,11.31,13.75,382170.5908,47.0,96.0,1123.0,1.0,1.0,1.0,5.0,3.0,1.0
760,248.0,8.27,77.304,34.33,2.5,1062.7255,8.0,251.0,1111.0,1.0,1.0,0.0,4.0,3.0,1.0
761,407.0,13.57,81.2876,19.99,0.0,39.8291,17.0,1146.0,2999.0,1.0,1.0,1.0,2.0,3.0,1.0
762,1603.0,53.43,84.98,17.5,0.0,36.0762,146.0,2640.0,2840.0,3.0,1.0,1.0,2.0,3.0,1.0
763,346.0,11.53,99.76,17.81,0.0,120.5049,28.0,2710.0,1622.0,2.0,1.0,0.0,4.0,3.0,1.0
764,1845.0,61.5,114.06200000000001,19.34,3.75,52.9883,36.0,990.0,2623.0,1.0,1.0,1.0,3.0,3.0,1.0
765,1821.0,60.7,129.0092,13.06,13.75,5227778.697,72.0,744.0,1898.0,2.0,1.0,1.0,2.0,3.0,1.0
766,1099.0,36.63,134.61,56.72,53.75,17591.0469,33.0,324.0,1324.0,1.0,1.0,1.0,2.0,3.0,1.0
767,1480.0,49.33,140.19,16.73,5.0,1223909.023,39.0,408.0,1350.0,1.0,1.0,1.0,2.0,3.0,1.0
768,2591.0,86.37,145.49,0.0,2.5,77.4834,209.0,5568.0,3802.0,4.0,1.0,1.0,4.0,3.0,1.0
769,1121.0,37.37,172.484,33.12,16.25,200690.9639,269.0,4131.0,4761.0,1.0,1.0,1.0,4.0,3.0,1.0
770,2135.0,71.17,175.46,0.0,0.0,3056837.457,221.0,324.0,251.0,1.0,1.0,1.0,4.0,3.0,1.0
771,2111.0,70.37,191.68,0.0,145.0,164809.3564,12.0,132.0,179.0,6.0,1.0,1.0,4.0,3.0,1.0
772,1651.0,55.03,192.2804,39.23,46.25,27025.8789,18.0,1040.0,3573.0,1.0,1.0,1.0,3.0,3.0,1.0
773,381.0,12.7,193.372,28.04,10.0,16683.5547,26.0,3612.0,5064.0,1.0,1.0,1.0,4.0,3.0,1.0
774,610.0,20.33,195.708,24.37,36.25,208950.1485,20.0,1608.0,932.0,1.0,1.0,1.0,2.0,3.0,1.0
775,165.0,5.5,203.3812,7.32,33.75,396747.0527,27.0,4344.0,2853.0,1.0,1.0,1.0,4.0,3.0,1.0
776,241.0,8.03,212.796,36.23,1.24,125.9131,101.0,3400.0,7949.0,1.0,1.0,1.0,3.0,3.0,1.0
777,1643.0,54.77,612.39,0.0,90.0,1070314.812,137.0,909.0,4210.0,1.0,1.0,1.0,5.0,3.0,1.0
778,3673.0,122.43,624.352,21.17,3.75,1675076.255,436.0,4386.0,6860.0,1.0,1.0,1.0,3.0,3.0,1.0
779,833.0,27.77,670.4316,41.6,16.12,14946.8125,74.0,9279.0,20201.0,6.0,1.0,1.0,1.0,3.0,1.0
780,3672.0,122.4,682.28,15.46,0.0,224677.5722,263.0,4936.0,6752.0,13.0,1.0,1.0,5.0,3.0,1.0
781,1832.0,61.07,697.1884,26.31,2.5,540150.3252,276.0,1673.0,14949.0,10.0,1.0,2.0,5.0,3.0,1.0
782,203.0,6.77,724.01,14.81,12.5,3615.8906,138.0,17496.0,23996.0,1.0,1.0,1.0,2.0,3.0,1.0
783,508.0,16.93,724.5,19.59,98.75,158624.3037,43.0,10926.0,12466.0,5.0,1.0,1.0,1.0,3.0,1.0
784,2366.0,78.87,746.8076,43.28,3.75,2156818.999,352.0,4522.0,30537.0,1.0,1.0,0.0,1.0,3.0,1.0
785,2028.0,67.6,756.5508,22.17,16.25,75684.2656,191.0,5873.0,34392.0,5.0,1.0,1.0,1.0,3.0,1.0
786,539.0,17.97,766.1139999999999,21.51,0.0,1671248.18,324.0,0.0,537.0,1.0,1.0,0.0,6.0,3.0,1.0
787,304.0,10.13,767.64,27.32,22.5,896054.166,279.0,852.0,17895.0,1.0,1.0,1.0,6.0,3.0,1.0
788,1221.0,40.7,769.0684,12.82,51.25,1609946.4440000001,523.0,2379.0,8867.0,1.0,1.0,1.0,1.0,3.0,1.0
789,152.0,5.07,776.0592,28.01,295.0,7530947.807999999,76.0,1248.0,3680.0,1.0,1.0,1.0,5.0,3.0,1.0
790,476.0,15.87,780.27,131.99,2.5,247180.4541,197.0,9108.0,3604.0,1.0,1.0,1.0,4.0,3.0,1.0
791,2100.0,70.0,782.15,20.23,75.0,116751.5869,342.0,4717.0,6904.0,1.0,1.0,1.0,2.0,3.0,1.0
792,4156.0,138.53,800.15,20.06,20.0,266728.0674,415.0,5227.0,18706.0,1.0,1.0,1.0,3.0,3.0,1.0
793,243.0,8.1,806.946,7.4,8.75,106262.2588,245.0,36.0,611.0,1.0,1.0,1.0,2.0,3.0,1.0
794,1356.0,45.2,812.46,20.93,292.5,710844.2266,82.0,1232.0,4054.0,1.0,1.0,1.0,2.0,3.0,1.0
795,1033.0,34.43,833.3044,36.34,110.0,1087124.287,50.0,4518.0,9561.0,1.0,1.0,1.0,1.0,3.0,1.0
796,808.0,26.93,841.3560000000001,25.84,24.8,59040.6368,131.0,7683.0,37913.0,1.0,1.0,1.0,3.0,3.0,1.0
797,3380.0,112.67,867.11,133.78,78.75,1322829.836,170.0,8608.0,5105.0,1.0,1.0,1.0,6.0,3.0,1.0
798,1120.0,37.33,899.18,242.98,45.0,150471.0674,110.0,432.0,9614.0,4.0,1.0,1.0,2.0,3.0,1.0
799,3841.0,128.03,899.39,0.03,127.5,1139263.481,138.0,0.0,2685.0,1.0,1.0,1.0,4.0,3.0,1.0
800,755.0,25.17,906.48,0.0,0.0,583200.79,478.0,0.0,1434.0,4.0,1.0,2.0,6.0,3.0,1.0
801,2161.0,72.03,922.2984,8.75,0.0,6862866.961,260.0,3024.0,10680.0,1.0,1.0,1.0,4.0,3.0,1.0
802,145.0,4.83,923.48,0.0,33.75,1949975.294,192.0,0.0,358.0,1.0,1.0,1.0,1.0,3.0,1.0
803,482.0,16.07,927.942,27.46,105.0,152009.5557,156.0,18814.0,19307.0,1.0,1.0,1.0,2.0,3.0,1.0
804,4118.0,137.27,941.06,0.0,0.0,401235.039,645.0,0.0,5001.0,2.0,1.0,1.0,4.0,3.0,1.0
805,1531.0,51.03,944.5812,85.83,2.5,201623.1035,252.0,20400.0,9510.0,9.0,1.0,1.0,4.0,3.0,1.0
806,3653.0,121.77,953.24,23.9,10.0,565084.7032,560.0,0.0,38956.0,1.0,1.0,1.0,6.0,3.0,1.0
807,395.0,13.17,972.0264,30.66,127.5,4537371.109,375.0,48.0,12786.0,4.0,1.0,1.0,5.0,3.0,1.0
808,254.0,8.47,978.76,11.95,42.5,1002857.23,52.0,0.0,358.0,1.0,1.0,1.0,1.0,3.0,1.0
809,1370.0,45.67,983.35,89.58,21.25,112779.6455,445.0,11688.0,48900.0,3.0,1.0,1.0,4.0,3.0,1.0
810,4065.0,135.5,987.102,23.92,0.0,120262.5928,361.0,0.0,39856.0,2.0,1.0,1.0,6.0,3.0,1.0
811,3614.0,120.47,988.472,12.89,57.5,1586000.986,54.0,1979.0,4591.0,7.0,1.0,1.0,5.0,3.0,1.0
812,3611.0,120.37,1082.25,56.1,368.75,1242062.572,97.0,2963.0,7499.0,2.0,1.0,1.0,2.0,3.0,1.0
813,2009.0,66.97,1083.6036,5.98,68.75,1874757.0890000002,146.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,1.0
814,2913.0,97.1,1085.382,61.57,108.75,6499202.161,68.0,1509.0,6553.0,2.0,1.0,1.0,6.0,3.0,1.0
815,1156.0,38.53,1088.91,19.25,75.0,1228343.697,123.0,3647.0,14965.0,4.0,1.0,1.0,2.0,3.0,1.0
816,1872.0,62.4,1093.6604,58.49,1.25,2203662.0609999998,268.0,228.0,1404.0,1.0,1.0,0.0,6.0,3.0,1.0
817,162.0,5.4,1095.8508,0.0,96.25,20744581.69,92.0,600.0,19571.0,1.0,1.0,1.0,2.0,3.0,1.0
818,524.0,17.47,1109.3752,97.33,16.43,79219.5401,129.0,12186.0,21145.0,1.0,1.0,1.0,2.0,3.0,1.0
819,741.0,24.7,1109.68,73.7,6.25,2030722.2859999998,687.0,0.0,10889.0,1.0,1.0,1.0,1.0,3.0,1.0
820,3188.0,106.27,1120.4912,20.99,132.5,363669.5761,934.0,40032.0,18842.0,1.0,1.0,1.0,1.0,3.0,1.0
821,170.0,5.67,1126.066,24.38,0.0,1142353.187,641.0,0.0,11482.0,1.0,1.0,1.0,2.0,3.0,1.0
822,129.0,4.3,1135.52,75.83,40.0,6615818.753,168.0,31977.0,1520.0,2.0,1.0,1.0,4.0,3.0,1.0
823,3046.0,101.53,1148.9524,0.0,12.5,1654913.076,500.0,0.0,30092.0,3.0,1.0,1.0,2.0,3.0,1.0
824,2161.0,72.03,1157.862,22.45,122.5,42968676.41,95.0,4007.0,15224.0,3.0,1.0,1.0,3.0,3.0,1.0
825,2670.0,89.0,1195.49,14.92,72.5,2702688.5489999996,278.0,0.0,16224.0,1.0,1.0,1.0,3.0,3.0,1.0
826,1248.0,41.6,1231.76,69.45,1.25,23.7227,95.0,24956.0,16760.0,1.0,1.0,1.0,6.0,3.0,1.0
